address,distance,rating,capaciity,area,price
danang,4200,90,1,,452466
danang,3300,90,2,,451111
danang,2300,91,1,40,450000
danang,2000,60,1,,450000
danang,1700,91,1,,450000
danang,3700,83,1,,450000
danang,3000,95,1,,450000
danang,3400,87,1,45,450000
danang,600,96,1,,450000
danang,600,86,1,,450000
danang,3700,83,1,,450000
danang,3400,87,1,45,450000
danang,3700,56,1,,450000
danang,3700,65,2,,450000
danang,3000,60,2,50,450000
danang,1600,95,2,,450000
danang,5300,78,2,,450000
danang,1900,17,2,,450000
danang,2300,91,2,40,450000
danang,1700,91,2,,450000
danang,4400,77,2,55,450000
danang,3000,95,2,,450000
danang,3700,89,2,,450000
danang,3700,73,2,,450000
danang,600,96,2,,450000
danang,3400,87,2,45,450000
danang,3700,53,2,,450000
danang,3400,87,2,45,450000
danang,2200,49,1,,449590
danang,400,78,2,,445500
danang,3400,91,1,,445000
danang,3400,91,2,,445000
danang,4100,80,1,,444600
danang,4100,80,2,,444600
danang,1500,87,1,,442890
danang,1500,87,2,,442890
danang,700,59,1,,441000
danang,3400,88,1,55,441000
danang,3400,88,2,55,441000
danang,3400,88,2,55,441000
danang,3400,73,2,30,440000
danang,3400,30,2,30,440000
danang,3200,78,1,,439200
danang,3200,78,1,,439200
danang,3200,78,2,,439200
danang,9000,92,1,,437500
danang,9000,92,2,,437500
danang,2100,83,1,,437400
danang,2700,89,1,,437400
danang,2100,83,2,,437400
danang,2700,89,2,,437400
danang,11400,89,1,,436900
danang,11400,89,2,,436900
danang,2100,76,1,,433755
danang,2100,76,2,,433755
danang,2600,89,1,,432000
danang,2600,89,2,,432000
danang,2600,94,1,27,429300
danang,1900,96,1,,427500
danang,3600,81,1,,427500
danang,2700,91,1,35,427500
danang,1900,96,2,,427500
danang,3600,81,2,,427500
danang,2700,91,2,35,427500
danang,3700,83,2,,426465
danang,3200,85,1,,425776
danang,3200,85,2,,425776
danang,1900,79,1,,425250
danang,2300,88,1,,423000
danang,1600,95,2,,423000
danang,2300,88,2,,423000
danang,500,88,1,,419135
danang,3500,56,1,,419000
danang,3500,49,2,,419000
danang,3700,79,1,,418000
danang,2900,95,2,35,418000
danang,3700,79,2,,418000
danang,2600,69,1,,415800
danang,2600,69,2,,415800
danang,2300,78,1,,414000
danang,2300,78,2,,414000
danang,600,80,1,,411718
danang,3100,87,1,,409774
danang,3100,87,2,,409774
danang,1900,95,1,,409500
danang,1900,95,2,,409500
danang,3700,45,1,,409400
danang,3700,81,1,,409400
danang,3700,41,2,,409400
danang,3700,26,2,,409400
danang,2900,95,1,28,407550
danang,3700,80,1,,406350
danang,3700,83,1,,406350
danang,3700,80,2,,406350
danang,3300,90,1,,406001
danang,3400,79,1,,406000
danang,3400,79,2,,406000
danang,3600,83,1,,405000
danang,3700,83,1,,405000
danang,3000,73,1,50,405000
danang,3700,60,1,,405000
danang,1400,95,2,55,405000
danang,1900,71,2,30,405000
danang,3700,70,2,,405000
danang,1900,71,1,30,404950
danang,2400,87,1,,403827
danang,2400,87,2,,403827
danang,800,88,1,,402325
danang,800,88,2,,402325
danang,2200,94,1,,401850
danang,2200,94,2,,401850
danang,2400,86,1,,401760
danang,2400,86,2,,401760
danang,3000,97,1,35,400000
danang,2300,84,1,38,400000
danang,3500,60,1,,400000
danang,3700,86,1,,400000
danang,3000,97,1,35,400000
danang,1900,92,1,,400000
danang,2800,85,1,,400000
danang,3200,96,1,,400000
danang,600,79,1,,400000
danang,1900,86,1,,400000
danang,1900,86,1,,400000
danang,3000,97,2,35,400000
danang,2400,82,2,,400000
danang,3500,60,2,,400000
danang,3700,86,2,,400000
danang,600,87,2,,400000
danang,1900,92,2,,400000
danang,2800,88,2,40,400000
danang,3200,96,2,,400000
danang,3000,97,2,35,400000
danang,2800,85,2,,400000
danang,3000,92,2,,400000
danang,2800,88,2,40,400000
danang,600,79,2,,400000
danang,1900,86,2,,400000
danang,7300,90,2,,399000
danang,3300,93,1,,398050
danang,3300,93,1,,398050
danang,3300,93,2,,398050
danang,3300,93,2,,398050
danang,2200,83,1,,397800
danang,2200,83,2,,397800
danang,2600,86,1,,396000
danang,3400,34,1,30,396000
danang,400,78,1,,396000
danang,3400,83,1,30,396000
danang,3600,38,1,,396000
danang,3800,33,2,35,396000
danang,2600,86,2,,396000
danang,3200,83,2,32,396000
danang,3600,67,2,,396000
danang,3200,93,1,,394900
danang,2700,86,2,,393120
danang,3800,27,1,35,392040
danang,3100,86,1,,391875
danang,3100,86,1,,391875
danang,3100,86,2,,391875
danang,3100,86,2,,391875
danang,3400,29,1,68,390000
danang,2700,88,1,,390000
danang,3400,67,2,68,390000
danang,2700,88,2,,390000
danang,600,83,2,,390000
danang,2500,84,1,,389367
danang,2500,84,2,,389367
danang,1900,84,1,,388125
danang,1900,84,2,,388125
danang,2700,83,1,,385000
danang,1500,87,1,,385000
danang,1500,87,2,,385000
danang,3300,81,1,,384750
danang,3300,81,1,,384750
danang,3300,81,2,,384750
danang,3300,81,2,,384750
danang,1600,94,1,50,382500
danang,2800,88,1,40,380000
danang,3200,86,1,,379620
danang,3200,86,2,,379620
danang,7300,90,1,,379050
danang,1200,81,1,,379000
danang,1200,81,2,,379000
danang,600,79,1,,378000
danang,1700,89,1,,375000
danang,1700,89,2,,375000
danang,3500,91,2,,374220
danang,2700,86,1,,373464
danang,4600,90,1,,373097
danang,4600,90,2,,373097
danang,2300,91,1,,371982
danang,3500,91,1,,370478
danang,2600,93,1,,364650
danang,2600,93,2,,364650
danang,3700,73,1,,364500
danang,3700,62,1,,364500
danang,3700,90,2,,364500
danang,3700,90,2,,364500
danang,2700,90,2,,362700
danang,2300,83,1,,360000
danang,3100,100,1,,360000
danang,500,69,1,,360000
danang,600,90,1,,360000
danang,7200,83,1,,360000
danang,2100,88,1,,360000
danang,3100,83,1,,360000
danang,2300,83,2,,360000
danang,3100,100,2,,360000
danang,1300,88,2,,360000
danang,3800,83,2,,360000
danang,3700,76,2,,360000
danang,2100,88,2,,360000
danang,3100,83,2,,360000
danang,3400,81,2,,359200
danang,1900,83,2,,359040
danang,3700,94,2,,357901
danang,3700,94,2,,357901
danang,600,78,1,,355366
danang,4400,75,2,,355039
danang,4000,56,1,,350000
danang,2600,83,1,,350000
danang,1000,80,1,,350000
danang,2900,89,1,32,350000
danang,1900,17,1,,350000
danang,1800,85,1,,350000
danang,500,90,1,,350000
danang,3300,100,1,,350000
danang,4500,95,1,,350000
danang,2000,78,1,,350000
danang,4500,95,1,,350000
danang,4000,73,2,,350000
danang,2600,83,2,,350000
danang,1000,80,2,,350000
danang,600,69,2,,350000
danang,500,90,2,,350000
danang,1800,85,2,,350000
danang,3300,100,2,,350000
danang,4500,95,2,,350000
danang,4500,95,2,,350000
danang,1300,94,2,,347193
danang,2500,89,1,,346500
danang,2500,89,2,,346500
danang,3100,95,1,,346275
danang,3100,95,2,,346275
danang,3300,79,1,,345000
danang,7400,85,1,,345000
danang,3300,79,2,,345000
danang,7400,85,2,,345000
danang,3600,86,1,,344450
danang,3600,86,2,,344450
danang,1300,94,1,,343721
danang,1400,88,1,,343570
danang,1400,88,2,,343570
danang,3400,86,1,,341240
danang,1900,83,1,,341088
danang,4300,61,2,,339000
danang,1600,95,1,,338400
danang,2000,79,1,,338200
danang,2000,79,2,,338200
danang,1600,95,1,,337500
danang,3700,50,2,,336600
danang,3700,88,2,,336600
danang,2600,86,2,,333450
danang,1600,82,1,,333200
danang,1600,82,2,,333200
danang,3100,89,1,,333000
danang,2500,94,2,25,333000
danang,2500,94,2,25,333000
danang,3700,94,1,,332848
danang,3700,94,1,,332848
danang,1700,87,1,,332500
danang,1700,87,2,,332500
danang,3500,92,2,,330750
danang,2500,86,1,,329800
danang,3700,47,1,,324000
danang,3700,90,1,,324000
danang,2800,94,1,,324000
danang,3700,26,1,,324000
danang,1600,95,1,,324000
danang,3700,90,1,,324000
danang,1300,84,1,,324000
danang,3700,43,2,,324000
danang,3400,85,2,,324000
danang,2800,94,2,,324000
danang,2700,87,2,,324000
danang,1300,84,2,,324000
danang,2000,78,1,,323999
danang,2000,78,2,,323999
danang,4600,94,1,,320000
danang,4600,94,2,,320000
danang,2500,69,2,,320000
danang,3700,73,1,,316800
danang,3700,58,1,,316800
danang,5900,88,1,,316667
danang,3300,32,1,,315000
danang,1400,85,1,,315000
danang,1300,71,1,,315000
danang,2600,87,1,,315000
danang,3100,78,1,,315000
danang,450,80,1,,315000
danang,3400,83,1,,315000
danang,700,100,1,,315000
danang,2600,78,2,,315000
danang,3300,60,2,,315000
danang,1400,85,2,,315000
danang,1300,71,2,,315000
danang,2600,87,2,,315000
danang,3400,83,2,,315000
danang,3500,92,1,,314213
danang,3300,73,1,,310000
danang,3700,80,1,,309825
danang,3700,80,2,,309825
danang,2800,88,2,,309000
danang,3100,84,1,,308000
danang,3100,84,2,,308000
danang,2700,77,2,,308000
danang,2600,91,1,,307800
danang,2700,87,1,,307800
danang,2600,91,2,,307800
danang,3000,88,1,,307050
danang,3000,88,2,,307050
danang,3400,90,1,,306000
danang,3400,90,2,,306000
danang,4300,77,1,,305100
danang,8100,83,1,,304500
danang,2600,87,2,,304436
danang,2900,88,1,,303567
danang,2900,88,2,,303567
danang,3100,93,1,,302940
danang,3100,93,2,,302940
danang,2600,87,2,,301500
danang,4300,88,1,,301432
danang,4300,88,2,,301432
danang,3800,90,1,,300600
danang,3800,90,2,,300600
danang,3300,95,1,35,300000
danang,2600,86,1,,300000
danang,600,69,1,,300000
danang,3300,95,1,35,300000
danang,3300,95,2,35,300000
danang,2600,86,2,,300000
danang,3100,80,2,,300000
danang,3100,91,2,,300000
danang,700,88,2,,300000
danang,3500,100,2,70,300000
danang,3300,95,2,35,300000
danang,2500,94,1,25,299700
danang,2500,94,1,25,299700
danang,3400,88,1,,299000
danang,4300,88,2,,299000
danang,6700,85,2,25,297000
danang,2700,82,1,,295099
danang,1500,90,1,,295000
danang,1500,90,2,,295000
danang,3500,95,2,,294840
danang,400,78,2,,294525
danang,2700,76,1,,292500
danang,2700,76,2,,292500
danang,3700,69,1,,291600
danang,3700,89,1,,291600
danang,1200,85,2,,290700
danang,2300,87,1,,289800
danang,2300,87,2,,289800
danang,2600,87,1,,289214
danang,1100,81,2,,288000
danang,6900,85,1,,285219
danang,6900,85,2,,285219
danang,2600,78,1,,283500
danang,6700,85,1,25,282150
danang,2600,87,2,,282150
danang,2800,76,1,,280352
danang,2800,76,2,,280352
danang,2500,84,1,,280000
danang,7100,91,2,,279000
danang,600,90,1,,277875
danang,3100,79,1,,277875
danang,3100,79,2,,277875
danang,2700,82,2,,277186
danang,7100,91,1,,276210
danang,3700,87,1,,274950
danang,2900,51,1,,273700
danang,1200,76,2,,273000
danang,3300,81,1,,272916
danang,3300,81,2,,272916
danang,1900,76,2,,272000
danang,2600,87,1,,271350
danang,2700,94,2,,270480
danang,3400,86,1,,270270
danang,3500,100,1,70,270000
danang,2400,88,1,,270000
danang,3500,100,1,70,270000
danang,2400,88,2,,270000
danang,2000,94,2,,270000
danang,4300,88,1,,269100
danang,2400,89,1,,265320
danang,2400,89,2,,265320
danang,1300,81,1,,264600
danang,1300,81,2,,264600
danang,3000,76,1,,260000
danang,3500,88,1,,260000
danang,3000,76,2,,260000
danang,3500,88,2,,260000
danang,2700,82,1,,259164
danang,1900,76,1,,258400
danang,2000,94,1,,256500
danang,1700,86,1,,256500
danang,1700,86,2,,256500
danang,3000,76,1,,253000
danang,2200,86,1,,252000
danang,2600,71,1,,250000
danang,3000,92,1,,250000
danang,5500,65,1,,250000
danang,1800,81,1,,250000
danang,4800,75,1,,250000
danang,5700,84,2,,250000
danang,5500,65,2,,250000
danang,2600,60,2,,250000
danang,1800,81,2,,250000
danang,3000,92,2,,250000
danang,2800,81,2,,250000
danang,4800,75,2,,250000
danang,3600,90,2,,249000
danang,2000,84,1,,245000
danang,3500,84,1,,245000
danang,2000,84,2,,245000
danang,3500,84,2,,245000
danang,2700,94,1,,243432
danang,3400,85,1,,243000
danang,2600,82,1,,242347
danang,2600,82,2,,242347
danang,3600,90,1,,239040
danang,7500,87,2,,238000
danang,3300,96,1,,237500
danang,3100,83,1,,237120
danang,3100,83,2,,237120
danang,2600,77,1,,230400
danang,2600,77,2,,230400
danang,2000,76,1,,230000
danang,2000,76,2,,230000
danang,2700,85,1,,229201
danang,2700,85,2,,229201
danang,2500,79,1,,227588
danang,2500,79,2,,227588
danang,5600,61,1,,220000
danang,1800,69,1,,220000
danang,5600,61,2,,220000
danang,1800,69,2,,220000
danang,3500,93,2,,218500
danang,3200,80,1,,216000
danang,3200,80,2,,216000
danang,2700,82,1,,214944
danang,2700,82,2,,214944
danang,2500,84,1,,207740
danang,2500,84,2,,207740
danang,2600,89,1,,202500
danang,2600,89,2,,202500
danang,8200,40,1,,201128
danang,8200,40,2,,201128
danang,2400,82,1,,180000
danang,450,82,1,,180000
danang,2900,93,2,,180000
danang,3700,60,1,,179304
danang,3700,60,2,,179304
danang,4400,75,1,,164588
danang,6100,73,1,,160000
danang,6100,73,2,,160000
danang,700,88,1,,150000
danang,2900,93,1,,150000
danang,600,82,1,,148500
danang,4100,65,1,,145000
danang,2600,80,1,,144000
danang,1300,88,1,,139000
danang,4300,54,1,,138463
danang,4300,54,2,,138463
danang,4600,77,1,,137500
danang,400,78,1,,111920
danang,1200,85,1,,103275
danang,600,83,1,,99999
danang,2800,88,1,,99000
danang,3100,90,1,,98000
danang,3900,76,1,,70000
danang,3900,73,1,,66500
haiphong,1600,67,1,,100000000
haiphong,39700,52,1,,5103000
haiphong,39700,82,2,,5103000
haiphong,1400,32,1,,3950000
haiphong,1400,71,2,,3950000
haiphong,3600,80,1,77,3670321
haiphong,3600,80,2,77,3670321
haiphong,2200,40,1,,3600000
haiphong,41500,87,1,,3600000
haiphong,41500,87,2,,3600000
haiphong,2200,40,2,,3600000
haiphong,41500,65,1,,3240000
haiphong,41500,65,2,,3240000
haiphong,1300,70,1,,2500000
haiphong,1300,70,2,,2500000
haiphong,1300,70,2,,2500000
haiphong,2200,86,1,,2365000
haiphong,2200,86,2,,2365000
haiphong,2800,90,1,,2340000
haiphong,1000,84,2,,2262622
haiphong,3700,89,1,,2217600
haiphong,3700,89,2,,2217600
haiphong,1800,86,1,45,2079000
haiphong,1800,86,2,45,2079000
haiphong,3300,84,2,,2000000
haiphong,2700,97,1,32,1850000
haiphong,2700,97,2,32,1850000
haiphong,3600,30,2,110,1826191
haiphong,2200,84,1,,1825486
haiphong,2200,84,2,,1825486
haiphong,3600,69,1,110,1718768
haiphong,3000,55,2,,1700000
haiphong,1100,86,1,,1606649
haiphong,1100,86,2,,1606649
haiphong,1900,37,1,50,1600000
haiphong,3000,72,1,,1600000
haiphong,600,86,1,,1587600
haiphong,600,86,2,,1587600
haiphong,4600,84,1,,1550000
haiphong,4600,84,2,,1550000
haiphong,1400,89,2,,1453500
haiphong,3300,83,1,,1450000
haiphong,3300,87,2,,1450000
haiphong,1400,89,1,50,1445850
haiphong,3600,79,2,,1445000
haiphong,11100,45,2,45,1430000
haiphong,40500,74,1,,1410750
haiphong,40500,74,2,,1410750
haiphong,2700,80,2,,1400000
haiphong,800,90,2,,1360000
haiphong,800,100,2,71,1350000
haiphong,4200,68,2,50,1350000
haiphong,4200,87,2,50,1350000
haiphong,700,95,2,,1344000
haiphong,800,82,1,,1309000
haiphong,800,82,2,,1309000
haiphong,11100,39,1,45,1287000
haiphong,4100,72,2,,1280000
haiphong,800,100,1,71,1275000
haiphong,800,90,1,,1275000
haiphong,700,95,1,,1260000
haiphong,450,87,1,50,1250000
haiphong,450,87,2,50,1250000
haiphong,3600,79,1,,1215000
haiphong,2500,100,1,68,1200000
haiphong,4200,44,1,50,1200000
haiphong,4200,38,1,60,1200000
haiphong,4200,78,1,50,1200000
haiphong,3200,58,1,55,1200000
haiphong,2500,70,1,62,1200000
haiphong,4200,39,2,60,1200000
haiphong,3200,85,2,55,1200000
haiphong,2200,67,1,,1180000
haiphong,2200,51,1,,1180000
haiphong,2200,83,2,,1180000
haiphong,2200,34,2,,1180000
haiphong,4100,42,1,85,1150000
haiphong,4400,83,2,36,1140000
haiphong,350,93,1,32,1100250
haiphong,350,93,2,32,1100250
haiphong,2500,84,1,60,1100000
haiphong,2500,78,1,60,1100000
haiphong,2500,46,2,60,1100000
haiphong,2500,40,2,60,1100000
haiphong,4100,87,2,,1062500
haiphong,2000,83,1,,1050000
haiphong,2000,83,2,,1050000
haiphong,2500,100,2,60,1020000
haiphong,2200,93,1,25,1000000
haiphong,4100,32,1,,1000000
haiphong,1900,28,2,,1000000
haiphong,2200,93,2,25,1000000
haiphong,4000,100,1,30,990000
haiphong,800,80,2,,990000
haiphong,4000,100,2,30,990000
haiphong,3100,65,2,,984150
haiphong,2500,100,1,60,960000
haiphong,500,89,1,,950000
haiphong,500,76,2,,950000
haiphong,2800,72,2,29,950000
haiphong,600,85,2,,940500
haiphong,600,85,1,,930600
haiphong,2800,72,1,29,920000
haiphong,1900,42,1,,900000
haiphong,2500,90,1,,900000
haiphong,2500,90,2,,900000
haiphong,3100,65,1,,885735
haiphong,8800,90,1,,855000
haiphong,8800,90,2,,855000
haiphong,1200,91,2,60,837900
haiphong,300,78,1,,837250
haiphong,300,78,2,,837250
haiphong,2200,80,1,,800000
haiphong,2500,100,1,,800000
haiphong,2500,100,1,,800000
haiphong,2300,90,1,70,800000
haiphong,3900,10,2,40,800000
haiphong,2200,80,2,,800000
haiphong,2300,90,2,70,800000
haiphong,2500,100,2,,800000
haiphong,2500,100,2,,800000
haiphong,2300,90,2,70,800000
haiphong,600,75,2,,765000
haiphong,38500,83,1,25,760320
haiphong,38500,83,2,25,760320
haiphong,1200,91,1,60,754110
haiphong,800,80,1,,750000
haiphong,2500,90,2,67,750000
haiphong,3900,10,1,40,720000
haiphong,7100,88,1,45,710000
haiphong,7100,88,2,45,710000
haiphong,300,77,1,32,700000
haiphong,300,77,2,32,700000
haiphong,40100,90,1,,650000
haiphong,2500,90,1,67,650000
haiphong,9800,45,1,,650000
haiphong,3000,88,1,,650000
haiphong,2800,87,1,,650000
haiphong,4000,78,2,,650000
haiphong,40100,90,2,,650000
haiphong,600,96,2,20,650000
haiphong,9800,63,2,,650000
haiphong,3000,88,2,,650000
haiphong,2600,91,2,35,650000
haiphong,2800,87,2,,650000
haiphong,600,96,2,20,650000
haiphong,2100,87,1,,645000
haiphong,2100,87,2,,645000
haiphong,600,75,1,,637500
haiphong,4000,82,1,30,623333
haiphong,4000,82,2,30,623333
haiphong,1600,100,2,,623000
haiphong,600,96,1,20,617500
haiphong,600,96,1,20,617500
haiphong,2200,85,1,,612000
haiphong,2200,85,2,,612000
haiphong,4700,82,1,,600000
haiphong,3200,84,1,,600000
haiphong,2200,70,1,35,600000
haiphong,4700,82,2,,600000
haiphong,4100,100,2,,600000
haiphong,3200,84,2,,600000
haiphong,2200,70,2,35,600000
haiphong,30,89,1,,595000
haiphong,30,89,2,,595000
haiphong,4000,84,1,,585000
haiphong,40800,48,2,,583200
haiphong,3600,85,1,,580000
haiphong,3200,89,2,,580000
haiphong,3100,88,2,20,576000
haiphong,1500,94,2,33,567000
haiphong,3800,98,1,,552500
haiphong,3800,98,2,,552500
haiphong,3100,88,1,,550000
haiphong,3600,85,1,,550000
haiphong,3100,88,2,,550000
haiphong,3600,85,2,,550000
haiphong,250,84,2,,550000
haiphong,3900,70,1,,545000
haiphong,3900,70,2,,545000
haiphong,2600,57,2,,544000
haiphong,2600,61,2,,544000
haiphong,1300,83,1,25,541500
haiphong,1300,83,2,25,541500
haiphong,5000,81,1,,540000
haiphong,5000,81,2,,540000
haiphong,3500,62,1,,535500
haiphong,3500,62,2,,535500
haiphong,40800,55,1,,524880
haiphong,2600,30,1,,512000
haiphong,2600,38,1,,512000
haiphong,1500,94,1,33,510300
haiphong,3400,92,2,20,501500
haiphong,3200,55,1,,500000
haiphong,300,55,1,10,500000
haiphong,3800,86,1,35,500000
haiphong,400,93,1,,500000
haiphong,1600,92,1,32,500000
haiphong,250,84,1,,500000
haiphong,3200,55,2,,500000
haiphong,300,55,2,10,500000
haiphong,1600,92,2,32,500000
haiphong,2200,84,2,28,500000
haiphong,5200,89,1,,495000
haiphong,4000,78,1,,495000
haiphong,4000,78,2,,495000
haiphong,4800,80,1,,494000
haiphong,1700,68,1,,490000
haiphong,1700,68,2,,490000
haiphong,3400,92,1,20,477900
haiphong,350,77,2,45,471200
haiphong,4100,91,1,28,470000
haiphong,4100,91,2,28,470000
haiphong,3700,94,1,,455000
haiphong,3700,94,2,,455000
haiphong,6500,84,1,,450000
haiphong,1200,49,2,,450000
haiphong,2100,90,2,,435000
haiphong,1500,80,1,,432000
haiphong,1500,80,2,,432000
haiphong,350,35,1,45,424080
haiphong,1300,89,1,,420000
haiphong,1300,89,2,,420000
haiphong,3100,62,2,,416500
haiphong,600,84,1,,405000
haiphong,3300,10,1,,400000
haiphong,3700,91,1,,400000
haiphong,3300,10,2,,400000
haiphong,3700,91,2,,400000
haiphong,40200,100,2,,400000
haiphong,1200,91,1,,399000
haiphong,1200,91,2,,399000
haiphong,2100,90,1,,391500
haiphong,40200,86,1,,382500
haiphong,40200,60,1,,382500
haiphong,40200,50,2,,382500
haiphong,40200,39,2,,382500
haiphong,3100,73,1,,380000
haiphong,3100,73,2,,380000
haiphong,2200,84,1,,350000
haiphong,2200,84,1,,350000
haiphong,3000,83,2,,350000
haiphong,6700,77,2,,350000
haiphong,600,55,2,,350000
haiphong,1100,74,1,,340000
haiphong,1100,74,2,,340000
haiphong,3000,78,1,,336960
haiphong,3000,78,2,,336960
haiphong,6700,66,1,,315000
haiphong,500,31,1,,300000
haiphong,3900,68,1,,300000
haiphong,500,73,1,,300000
haiphong,500,88,2,,300000
haiphong,2900,94,1,,297000
haiphong,3900,72,1,,250000
haiphong,5900,70,1,,250000
haiphong,3900,72,2,,250000
haiphong,5900,70,2,,250000
haiphong,39600,71,2,,191250
haiphong,1200,42,1,,168000
haiphong,41100,67,1,,117000
hanoi,9900,85,1,,16000000
hanoi,9900,25,2,,16000000
hanoi,10300,88,1,,12600000
hanoi,10300,59,2,,12600000
hanoi,46600,85,1,140,8500000
hanoi,7900,53,2,,6800000
hanoi,40500,44,1,,6500000
hanoi,40500,45,2,,6500000
hanoi,7900,68,1,,6400000
hanoi,29000,80,1,170,6240000
hanoi,29000,80,2,170,6240000
hanoi,7200,87,1,,5000000
hanoi,4000,73,1,,5000000
hanoi,4000,83,2,,5000000
hanoi,7100,45,1,,4700000
hanoi,4000,74,1,,4600000
hanoi,4000,37,2,,4600000
hanoi,46900,29,1,100,4550000
hanoi,46900,76,2,100,4550000
hanoi,7100,49,1,,4500000
hanoi,44600,79,1,25,4500000
hanoi,7100,55,2,,4500000
hanoi,44600,82,2,25,4500000
hanoi,4000,29,1,,4300000
hanoi,4000,35,2,,4300000
